model-1603542595,1603542778.985,                            0.94,                            0.1767,                            0.87,                            0.4975
model-1603542595,1603542779.042,                            0.9,                            0.1985,                            0.7,                            1.03
model-1603542595,1603542779.1,                            0.88,                            0.2754,                            0.79,                            0.728
model-1603542595,1603542779.156,                            0.87,                            0.2637,                            0.72,                            0.9556
model-1603542595,1603542779.215,                            0.86,                            0.2622,                            0.71,                            0.9116
model-1603542595,1603542779.271,                            0.9,                            0.2072,                            0.67,                            0.7624
model-1603542595,1603542779.33,                            0.88,                            0.2287,                            0.76,                            0.7477
model-1603542595,1603542779.387,                            0.92,                            0.1951,                            0.8,                            0.7304
model-1603542595,1603542779.445,                            0.92,                            0.1955,                            0.77,                            0.7151
model-1603542595,1603542779.502,                            0.92,                            0.1917,                            0.8,                            0.5585
model-1603542595,1603542779.561,                            0.92,                            0.1826,                            0.71,                            0.9052
model-1603542595,1603542779.615,                            0.9,                            0.2018,                            0.77,                            0.8328
model-1603542595,1603542779.675,                            0.88,                            0.2637,                            0.66,                            1.0431
model-1603542595,1603542779.733,                            0.9,                            0.2849,                            0.76,                            0.6754
model-1603542595,1603542779.793,                            0.9,                            0.2745,                            0.79,                            0.7239
model-1603542595,1603542779.849,                            0.92,                            0.2042,                            0.77,                            0.7978
model-1603542595,1603542779.908,                            0.89,                            0.2776,                            0.71,                            0.8676
model-1603542595,1603542779.963,                            0.92,                            0.2441,                            0.68,                            0.9683
model-1603542595,1603542780.022,                            0.93,                            0.1724,                            0.69,                            0.7066
model-1603542595,1603542780.079,                            0.92,                            0.2241,                            0.75,                            0.6935
model-1603542595,1603542780.14,                            0.93,                            0.1651,                            0.68,                            0.8404
model-1603542595,1603542780.197,                            0.89,                            0.2215,                            0.69,                            0.886
model-1603542595,1603542780.256,                            0.94,                            0.1855,                            0.74,                            0.916
model-1603542595,1603542780.312,                            0.89,                            0.2555,                            0.73,                            0.5811
model-1603542595,1603542780.37,                            0.91,                            0.239,                            0.66,                            0.9003
model-1603542595,1603542780.427,                            0.86,                            0.3061,                            0.63,                            1.0494
model-1603542595,1603542780.486,                            0.94,                            0.1759,                            0.69,                            0.844
model-1603542595,1603542780.543,                            0.9,                            0.2404,                            0.72,                            0.919
model-1603542595,1603542780.603,                            0.94,                            0.207,                            0.66,                            0.8691
model-1603542595,1603542780.659,                            0.89,                            0.2381,                            0.75,                            0.6485
model-1603542595,1603542780.718,                            0.94,                            0.1944,                            0.74,                            0.8263
model-1603542595,1603542780.772,                            0.93,                            0.1892,                            0.74,                            0.8049
model-1603542595,1603542780.829,                            0.92,                            0.1979,                            0.78,                            0.5589
model-1603542595,1603542780.883,                            0.89,                            0.2445,                            0.71,                            0.8176
model-1603542595,1603542780.941,                            0.93,                            0.2245,                            0.74,                            0.7454
model-1603542595,1603542780.997,                            0.89,                            0.2084,                            0.75,                            0.8888
model-1603542595,1603542781.057,                            0.88,                            0.2726,                            0.78,                            0.5719
model-1603542595,1603542781.112,                            0.92,                            0.199,                            0.78,                            0.5524
model-1603542595,1603542781.171,                            0.93,                            0.182,                            0.76,                            0.7048
model-1603542595,1603542781.228,                            0.9,                            0.2262,                            0.75,                            0.8978
model-1603542595,1603542781.287,                            0.9,                            0.2366,                            0.74,                            0.9037
model-1603542595,1603542781.341,                            0.9,                            0.2592,                            0.79,                            0.6291
model-1603542595,1603542781.401,                            0.88,                            0.3006,                            0.77,                            0.7447
model-1603542595,1603542781.458,                            0.94,                            0.2093,                            0.68,                            0.7759
model-1603542595,1603542781.518,                            0.87,                            0.3102,                            0.74,                            0.6136
model-1603542595,1603542781.572,                            0.94,                            0.1862,                            0.78,                            0.673
model-1603542595,1603542781.633,                            0.91,                            0.2314,                            0.8,                            0.6723
model-1603542595,1603542781.692,                            0.93,                            0.1905,                            0.77,                            0.5938
model-1603542595,1603542781.751,                            0.9,                            0.2692,                            0.74,                            0.709
model-1603542595,1603542781.806,                            0.93,                            0.1821,                            0.81,                            0.5874
model-1603542595,1603542781.865,                            0.89,                            0.2229,                            0.69,                            0.778
model-1603542595,1603542781.92,                            0.9,                            0.2278,                            0.69,                            0.8813
model-1603542595,1603542781.983,                            0.87,                            0.2703,                            0.77,                            0.6815
model-1603542595,1603542782.038,                            0.89,                            0.214,                            0.71,                            0.7897
model-1603542595,1603542782.098,                            0.89,                            0.2332,                            0.78,                            0.5481
model-1603542595,1603542782.155,                            0.91,                            0.2042,                            0.82,                            0.6274
model-1603542595,1603542782.215,                            0.91,                            0.2301,                            0.75,                            0.7614
model-1603542595,1603542782.271,                            0.95,                            0.1874,                            0.81,                            0.5544
model-1603542595,1603542782.331,                            0.9,                            0.2155,                            0.76,                            0.6963
model-1603542595,1603542782.387,                            0.91,                            0.2249,                            0.76,                            0.5932
model-1603542595,1603542782.447,                            0.9,                            0.2146,                            0.77,                            0.6722
model-1603542595,1603542782.503,                            0.91,                            0.2162,                            0.79,                            0.6674
model-1603542595,1603542782.568,                            0.89,                            0.2543,                            0.77,                            0.5078
model-1603542595,1603542782.634,                            0.93,                            0.2037,                            0.78,                            0.6113
model-1603542595,1603542782.695,                            0.9,                            0.2409,                            0.77,                            0.6346
model-1603542595,1603542782.755,                            0.92,                            0.2263,                            0.82,                            0.6338
model-1603542595,1603542782.815,                            0.91,                            0.2083,                            0.75,                            0.6685
model-1603542595,1603542782.87,                            0.9,                            0.212,                            0.73,                            0.6885
model-1603542595,1603542782.898,                            0.98,                            0.129,                            0.72,                            0.9115
model-1603542595,1603542782.958,                            0.94,                            0.1795,                            0.82,                            0.6166
model-1603542595,1603542783.018,                            0.92,                            0.2115,                            0.72,                            0.7273
model-1603542595,1603542783.077,                            0.92,                            0.1785,                            0.7,                            0.6436
model-1603542595,1603542783.135,                            0.92,                            0.2072,                            0.75,                            0.8171
model-1603542595,1603542783.194,                            0.9,                            0.227,                            0.63,                            0.8515
model-1603542595,1603542783.251,                            0.93,                            0.2196,                            0.75,                            0.7017
model-1603542595,1603542783.311,                            0.93,                            0.1986,                            0.73,                            1.4581
model-1603542595,1603542783.369,                            0.94,                            0.1694,                            0.74,                            0.7619
model-1603542595,1603542783.43,                            0.94,                            0.1454,                            0.7,                            0.7314
model-1603542595,1603542783.485,                            0.89,                            0.2506,                            0.74,                            0.8105
model-1603542595,1603542783.553,                            0.91,                            0.2072,                            0.87,                            0.3978
model-1603542595,1603542783.611,                            0.91,                            0.1969,                            0.77,                            0.7496
model-1603542595,1603542783.67,                            0.91,                            0.1829,                            0.76,                            0.7884
model-1603542595,1603542783.728,                            0.89,                            0.2388,                            0.69,                            1.0534
model-1603542595,1603542783.787,                            0.92,                            0.1786,                            0.75,                            0.6429
model-1603542595,1603542783.844,                            0.91,                            0.2099,                            0.77,                            0.5919
model-1603542595,1603542783.903,                            0.92,                            0.196,                            0.77,                            0.7842
model-1603542595,1603542783.96,                            0.93,                            0.1941,                            0.83,                            0.6305
model-1603542595,1603542784.018,                            0.93,                            0.1927,                            0.79,                            0.6805
model-1603542595,1603542784.075,                            0.92,                            0.1597,                            0.76,                            0.7136
model-1603542595,1603542784.134,                            0.89,                            0.2215,                            0.8,                            0.8768
model-1603542595,1603542784.191,                            0.94,                            0.1425,                            0.69,                            1.0931
model-1603542595,1603542784.25,                            0.93,                            0.1533,                            0.7,                            0.8785
model-1603542595,1603542784.306,                            0.95,                            0.145,                            0.8,                            0.6269
model-1603542595,1603542784.367,                            0.93,                            0.1668,                            0.81,                            0.6436
model-1603542595,1603542784.424,                            0.96,                            0.139,                            0.84,                            0.7183
model-1603542595,1603542784.484,                            0.92,                            0.1606,                            0.74,                            1.0256
model-1603542595,1603542784.541,                            0.94,                            0.1557,                            0.82,                            0.4814
model-1603542595,1603542784.603,                            0.93,                            0.1753,                            0.7,                            0.9996
model-1603542595,1603542784.658,                            0.94,                            0.1553,                            0.75,                            0.8759
model-1603542595,1603542784.717,                            0.95,                            0.1457,                            0.79,                            0.6774
model-1603542595,1603542784.776,                            0.94,                            0.1348,                            0.8,                            0.7448
model-1603542595,1603542784.836,                            0.91,                            0.1878,                            0.69,                            1.3464
model-1603542595,1603542784.894,                            0.93,                            0.145,                            0.76,                            0.7651
model-1603542595,1603542784.954,                            0.9,                            0.184,                            0.81,                            0.6291
model-1603542595,1603542785.014,                            0.92,                            0.1961,                            0.79,                            0.5539
model-1603542595,1603542785.074,                            0.91,                            0.2068,                            0.72,                            1.0957
model-1603542595,1603542785.132,                            0.97,                            0.1272,                            0.74,                            0.9301
model-1603542595,1603542785.191,                            0.9,                            0.218,                            0.72,                            0.9959
model-1603542595,1603542785.248,                            0.89,                            0.209,                            0.74,                            0.8938
model-1603542595,1603542785.308,                            0.92,                            0.1823,                            0.74,                            0.6915
model-1603542595,1603542785.365,                            0.92,                            0.1992,                            0.74,                            0.9329
model-1603542595,1603542785.429,                            0.89,                            0.2544,                            0.73,                            0.9295
model-1603542595,1603542785.487,                            0.93,                            0.1731,                            0.73,                            0.7182
model-1603542595,1603542785.551,                            0.93,                            0.1657,                            0.78,                            0.6013
model-1603542595,1603542785.62,                            0.92,                            0.1915,                            0.71,                            0.8236
model-1603542595,1603542785.684,                            0.93,                            0.1773,                            0.71,                            0.8857
model-1603542595,1603542785.743,                            0.89,                            0.2187,                            0.68,                            0.9903
model-1603542595,1603542785.806,                            0.88,                            0.2646,                            0.72,                            0.7819
model-1603542595,1603542785.865,                            0.92,                            0.1991,                            0.72,                            0.528
model-1603542595,1603542785.926,                            0.9,                            0.2348,                            0.66,                            0.9628
model-1603542595,1603542785.985,                            0.93,                            0.2053,                            0.75,                            0.6217
model-1603542595,1603542786.047,                            0.92,                            0.2196,                            0.68,                            1.0697
model-1603542595,1603542786.106,                            0.9,                            0.2045,                            0.66,                            1.0484
model-1603542595,1603542786.167,                            0.93,                            0.177,                            0.72,                            0.8007
model-1603542595,1603542786.226,                            0.91,                            0.1844,                            0.73,                            0.9189
model-1603542595,1603542786.286,                            0.92,                            0.2003,                            0.72,                            0.9344
model-1603542595,1603542786.344,                            0.94,                            0.153,                            0.73,                            0.9373
model-1603542595,1603542786.403,                            0.93,                            0.1858,                            0.74,                            0.9085
model-1603542595,1603542786.461,                            0.93,                            0.1823,                            0.63,                            1.0864
model-1603542595,1603542786.521,                            0.86,                            0.3191,                            0.72,                            0.8231
model-1603542595,1603542786.582,                            0.85,                            0.4041,                            0.83,                            0.5556
model-1603542595,1603542786.656,                            0.91,                            0.2329,                            0.75,                            0.7759
model-1603542595,1603542786.715,                            0.92,                            0.2094,                            0.78,                            0.5121
model-1603542595,1603542786.774,                            0.92,                            0.1662,                            0.63,                            0.9219
model-1603542595,1603542786.83,                            0.9,                            0.2302,                            0.69,                            1.014
model-1603542595,1603542786.891,                            0.94,                            0.1491,                            0.75,                            0.8574
model-1603542595,1603542786.95,                            0.93,                            0.1982,                            0.63,                            0.9506
model-1603542595,1603542787.009,                            0.9,                            0.2383,                            0.69,                            0.7366
model-1603542595,1603542787.067,                            0.88,                            0.2745,                            0.77,                            0.7709
model-1603542595,1603542787.127,                            0.91,                            0.1875,                            0.62,                            1.0363
model-1603542595,1603542787.185,                            0.89,                            0.247,                            0.79,                            0.5704
model-1603542595,1603542787.244,                            0.91,                            0.2453,                            0.67,                            1.0196
model-1603542595,1603542787.301,                            0.87,                            0.2805,                            0.68,                            0.6986
model-1603542595,1603542787.374,                            0.9,                            0.2257,                            0.73,                            0.7514
model-1603542595,1603542787.431,                            0.93,                            0.2022,                            0.71,                            0.8304
model-1603542595,1603542787.49,                            0.92,                            0.2253,                            0.72,                            0.841
model-1603542595,1603542787.548,                            0.89,                            0.2356,                            0.78,                            0.7848
model-1603542595,1603542787.607,                            0.89,                            0.2404,                            0.64,                            1.1975
model-1603542595,1603542787.661,                            0.92,                            0.2113,                            0.77,                            0.7966
model-1603542595,1603542787.718,                            0.85,                            0.3198,                            0.71,                            1.0218
model-1603542595,1603542787.774,                            0.88,                            0.2713,                            0.73,                            0.8229
model-1603542595,1603542787.842,                            0.94,                            0.189,                            0.77,                            0.7656
model-1603542595,1603542787.898,                            0.9,                            0.2595,                            0.73,                            0.7601
model-1603542595,1603542787.956,                            0.84,                            0.2972,                            0.78,                            0.4932
model-1603542595,1603542788.013,                            0.84,                            0.345,                            0.68,                            0.8507
model-1603542595,1603542788.072,                            0.89,                            0.2603,                            0.83,                            0.5077
model-1603542595,1603542788.129,                            0.92,                            0.186,                            0.77,                            0.6279
model-1603542595,1603542788.188,                            0.85,                            0.308,                            0.77,                            0.7665
model-1603542595,1603542788.247,                            0.95,                            0.1818,                            0.79,                            0.5096
model-1603542595,1603542788.308,                            0.92,                            0.2046,                            0.79,                            0.6719
model-1603542595,1603542788.364,                            0.91,                            0.1995,                            0.77,                            0.4847
model-1603542595,1603542788.424,                            0.91,                            0.2475,                            0.77,                            0.7099
model-1603542595,1603542788.482,                            0.9,                            0.2156,                            0.75,                            0.6072
model-1603542595,1603542788.541,                            0.92,                            0.2099,                            0.7,                            0.8365
model-1603542595,1603542788.599,                            0.91,                            0.2285,                            0.76,                            0.62
model-1603542595,1603542788.659,                            0.92,                            0.2269,                            0.72,                            0.6886
model-1603542595,1603542788.718,                            0.93,                            0.2087,                            0.73,                            0.7548
model-1603542595,1603542788.791,                            0.89,                            0.2259,                            0.73,                            0.7274
model-1603542595,1603542788.849,                            0.92,                            0.2165,                            0.71,                            0.8877
model-1603542595,1603542788.908,                            0.92,                            0.2048,                            0.78,                            0.721
model-1603542595,1603542788.975,                            0.92,                            0.2097,                            0.74,                            0.6195
model-1603542595,1603542789.034,                            0.88,                            0.2146,                            0.79,                            0.5591
model-1603542595,1603542789.092,                            0.85,                            0.2868,                            0.72,                            0.7815
model-1603542595,1603542789.152,                            0.89,                            0.2523,                            0.68,                            1.1027
model-1603542595,1603542789.21,                            0.93,                            0.2205,                            0.7,                            1.0164
model-1603542595,1603542789.267,                            0.86,                            0.3387,                            0.74,                            0.8881
model-1603542595,1603542789.324,                            0.89,                            0.2424,                            0.75,                            0.6887
model-1603542595,1603542789.383,                            0.89,                            0.234,                            0.75,                            0.8206
model-1603542595,1603542789.44,                            0.92,                            0.201,                            0.72,                            0.8681
model-1603542595,1603542789.499,                            0.91,                            0.2024,                            0.76,                            0.5831
model-1603542595,1603542789.556,                            0.83,                            0.2934,                            0.74,                            0.8112
model-1603542595,1603542789.582,                            0.92,                            0.1259,                            0.74,                            0.7159
model-1603542595,1603542789.646,                            0.9,                            0.2105,                            0.77,                            0.5281
model-1603542595,1603542789.706,                            0.88,                            0.302,                            0.72,                            0.6746
model-1603542595,1603542789.768,                            0.94,                            0.1819,                            0.7,                            0.9876
model-1603542595,1603542789.823,                            0.9,                            0.2313,                            0.75,                            0.685
model-1603542595,1603542789.883,                            0.91,                            0.2534,                            0.73,                            0.758
model-1603542595,1603542789.939,                            0.91,                            0.2494,                            0.84,                            0.4663
model-1603542595,1603542790.009,                            0.92,                            0.1948,                            0.76,                            0.7869
model-1603542595,1603542790.066,                            0.92,                            0.187,                            0.77,                            0.7224
model-1603542595,1603542790.129,                            0.93,                            0.1833,                            0.73,                            0.7385
model-1603542595,1603542790.187,                            0.91,                            0.2411,                            0.83,                            0.6381
model-1603542595,1603542790.25,                            0.91,                            0.221,                            0.8,                            0.6461
model-1603542595,1603542790.306,                            0.94,                            0.1901,                            0.75,                            0.575
model-1603542595,1603542790.366,                            0.93,                            0.1723,                            0.83,                            0.6125
model-1603542595,1603542790.423,                            0.91,                            0.225,                            0.71,                            0.862
model-1603542595,1603542790.482,                            0.92,                            0.1729,                            0.73,                            0.8204
model-1603542595,1603542790.539,                            0.91,                            0.2328,                            0.79,                            0.7883
model-1603542595,1603542790.604,                            0.94,                            0.1863,                            0.78,                            0.7706
model-1603542595,1603542790.662,                            0.94,                            0.1976,                            0.78,                            0.5761
model-1603542595,1603542790.723,                            0.9,                            0.215,                            0.74,                            0.7397
model-1603542595,1603542790.782,                            0.94,                            0.1641,                            0.67,                            0.7719
model-1603542595,1603542790.842,                            0.9,                            0.2228,                            0.73,                            0.9808
model-1603542595,1603542790.9,                            0.95,                            0.1471,                            0.8,                            0.727
model-1603542595,1603542790.963,                            0.93,                            0.1728,                            0.78,                            0.7626
model-1603542595,1603542791.021,                            0.92,                            0.1938,                            0.78,                            0.9606
model-1603542595,1603542791.083,                            0.94,                            0.1653,                            0.75,                            0.6926
model-1603542595,1603542791.141,                            0.9,                            0.1949,                            0.79,                            0.8835
model-1603542595,1603542791.203,                            0.9,                            0.2435,                            0.77,                            0.8249
model-1603542595,1603542791.259,                            0.91,                            0.1932,                            0.72,                            0.9079
model-1603542595,1603542791.321,                            0.93,                            0.1802,                            0.72,                            0.6725
model-1603542595,1603542791.377,                            0.93,                            0.2075,                            0.73,                            0.7951
model-1603542595,1603542791.437,                            0.94,                            0.1455,                            0.76,                            0.9064
model-1603542595,1603542791.493,                            0.93,                            0.1453,                            0.73,                            0.7266
model-1603542595,1603542791.552,                            0.93,                            0.1576,                            0.74,                            0.6858
model-1603542595,1603542791.609,                            0.93,                            0.1546,                            0.75,                            0.709
model-1603542595,1603542791.668,                            0.91,                            0.2022,                            0.75,                            0.9278
model-1603542595,1603542791.724,                            0.94,                            0.1743,                            0.79,                            0.8236
model-1603542595,1603542791.789,                            0.93,                            0.239,                            0.78,                            0.6725
model-1603542595,1603542791.848,                            0.93,                            0.1351,                            0.74,                            0.8426
model-1603542595,1603542791.911,                            0.94,                            0.1802,                            0.75,                            1.0306
model-1603542595,1603542791.967,                            0.92,                            0.1762,                            0.8,                            0.7353
model-1603542595,1603542792.03,                            0.88,                            0.2126,                            0.72,                            0.9973
model-1603542595,1603542792.089,                            0.92,                            0.1785,                            0.81,                            0.7069
model-1603542595,1603542792.156,                            0.94,                            0.1391,                            0.7,                            1.0239
model-1603542595,1603542792.22,                            0.94,                            0.1566,                            0.8,                            0.7684
model-1603542595,1603542792.286,                            0.89,                            0.2116,                            0.76,                            0.5897
model-1603542595,1603542792.352,                            0.86,                            0.3038,                            0.72,                            0.934
model-1603542595,1603542792.414,                            0.91,                            0.2077,                            0.76,                            0.7374
model-1603542595,1603542792.473,                            0.91,                            0.1936,                            0.75,                            0.9861
model-1603542595,1603542792.532,                            0.85,                            0.301,                            0.74,                            0.6496
model-1603542595,1603542792.591,                            0.88,                            0.2241,                            0.67,                            0.7643
model-1603542595,1603542792.653,                            0.92,                            0.2311,                            0.77,                            0.8413
model-1603542595,1603542792.71,                            0.94,                            0.152,                            0.66,                            1.0394
model-1603542595,1603542792.77,                            0.92,                            0.2086,                            0.79,                            0.5682
model-1603542595,1603542792.826,                            0.85,                            0.3648,                            0.63,                            1.1312
model-1603542595,1603542792.886,                            0.89,                            0.2272,                            0.72,                            0.6485
model-1603542595,1603542792.944,                            0.86,                            0.2612,                            0.73,                            0.8343
model-1603542595,1603542793.006,                            0.94,                            0.1849,                            0.73,                            1.0453
model-1603542595,1603542793.061,                            0.88,                            0.2826,                            0.68,                            0.9121
model-1603542595,1603542793.133,                            0.89,                            0.2362,                            0.82,                            0.6753
model-1603542595,1603542793.189,                            0.93,                            0.1824,                            0.73,                            0.6781
model-1603542595,1603542793.251,                            0.93,                            0.1573,                            0.8,                            0.6138
model-1603542595,1603542793.308,                            0.9,                            0.2758,                            0.8,                            0.7833
model-1603542595,1603542793.368,                            0.87,                            0.3116,                            0.74,                            0.7742
model-1603542595,1603542793.424,                            0.86,                            0.3027,                            0.76,                            0.6139
model-1603542595,1603542793.486,                            0.92,                            0.2109,                            0.82,                            0.5041
model-1603542595,1603542793.543,                            0.88,                            0.3332,                            0.73,                            0.8329
model-1603542595,1603542793.606,                            0.88,                            0.2738,                            0.8,                            0.5872
model-1603542595,1603542793.662,                            0.9,                            0.2377,                            0.71,                            0.9771
model-1603542595,1603542793.724,                            0.91,                            0.2278,                            0.67,                            0.8461
model-1603542595,1603542793.781,                            0.92,                            0.2213,                            0.66,                            0.7254
model-1603542595,1603542793.851,                            0.96,                            0.1508,                            0.65,                            0.9653
model-1603542595,1603542793.907,                            0.91,                            0.213,                            0.73,                            0.6573
model-1603542595,1603542793.969,                            0.92,                            0.2112,                            0.8,                            0.4492
model-1603542595,1603542794.025,                            0.86,                            0.2624,                            0.72,                            0.5241
model-1603542595,1603542794.088,                            0.9,                            0.2637,                            0.73,                            0.6927
model-1603542595,1603542794.144,                            0.91,                            0.2142,                            0.72,                            0.6643
model-1603542595,1603542794.207,                            0.91,                            0.2408,                            0.81,                            0.507
model-1603542595,1603542794.264,                            0.89,                            0.2305,                            0.8,                            0.6725
model-1603542595,1603542794.326,                            0.9,                            0.2048,                            0.77,                            0.6173
model-1603542595,1603542794.382,                            0.94,                            0.179,                            0.79,                            0.51
model-1603542595,1603542794.444,                            0.92,                            0.2223,                            0.66,                            0.755
model-1603542595,1603542794.5,                            0.85,                            0.2459,                            0.78,                            0.616
model-1603542595,1603542794.562,                            0.92,                            0.1923,                            0.69,                            1.0539
model-1603542595,1603542794.618,                            0.93,                            0.1851,                            0.66,                            1.0355
model-1603542595,1603542794.676,                            0.89,                            0.2096,                            0.71,                            0.8956
model-1603542595,1603542794.731,                            0.86,                            0.2874,                            0.73,                            0.8162
model-1603542595,1603542794.794,                            0.88,                            0.2549,                            0.71,                            0.7437
